00000167	18.80153656	[23604] -3713.6123046875; 4276.5532226563; 326.47052001953; -3156.3352050781; 4486.0595703125; 464.26605224609; -0.084821582438093; 0.0050650512473314	
00000168	18.81744194	[23604] -3700.9655761719; 4278.7163085938; 329.77035522461; -3158.1682128906; 4483.6860351563; 464.20397949219; 0.041437586401388; -0.029026220108294	
00000169	18.83340836	[23604] -3688.2912597656; 4280.890625; 333.09854125977; -3159.98828125; 4481.2944335938; 464.14294433594; -0.054395263787876; 0.02216675322576	
00000170	18.84942627	[23604] -3675.5927734375; 4283.0971679688; 336.45120239258; -3161.7612304688; 4478.8793945313; 464.08352661133; -0.0024340763572861; -0.0039773010955362	
00000171	18.86543846	[23604] -3662.8645019531; 4285.326171875; 339.81271362305; -3163.5078125; 4476.4370117188; 464.01916503906; -0.018336686396672; -0.0036920275332414	
00000172	18.88137054	[23604] -3650.1091308594; 4287.5815429688; 343.18954467773; -3165.2243652344; 4473.9794921875; 463.94564819336; -0.03736609483884; -0.015074019632127	
00000173	18.89755440	[23604] -3637.322265625; 4289.8676757813; 346.5622253418; -3166.890625; 4471.4799804688; 463.88973999023; 0.036198333593868; 0.034778311861731	
00000174	18.91343117	[23604] -3624.50390625; 4292.1826171875; 349.92999267578; -3168.5278320313; 4468.97265625; 463.83285522461; -0.060330085511224; -0.0038838036409894	
00000175	18.92940140	[23604] -3611.6608886719; 4294.5249023438; 353.31939697266; -3170.1350097656; 4466.4311523438; 463.76501464844; 0.0090144790976805; -0.016781770116131	
00000176	18.94547653	[23604] -3598.7907714844; 4296.8896484375; 356.72299194336; -3171.6958007813; 4463.8696289063; 463.71008300781; -0.015211645129701; 0.025976791585195	
00000177	18.96149826	[23604] -3585.8879394531; 4299.2875976563; 360.11080932617; -3173.2287597656; 4461.2973632813; 463.64263916016; -0.044732516817632; -0.023522004429389	
00000178	18.97768402	[23604] -3572.9555664063; 4301.697265625; 363.50720214844; -3174.7375488281; 4458.6918945313; 463.57205200195; 0.0023302098959278; 0.0084501532961827	
00000179	18.99345207	[23604] -3560.0029296875; 4304.125; 366.94165039063; -3176.1979980469; 4456.07421875; 463.50173950195; -0.029525133670966; -0.0067785137899215	
00000180	19.00944519	[23604] -3547.0256347656; 4306.5947265625; 370.38098144531; -3177.6162109375; 4453.431640625; 463.44226074219; -0.0014294495708902; 0.020352340037358	
00000181	19.02540970	[23604] -3534.0178222656; 4309.0908203125; 373.81265258789; -3179.0063476563; 4450.767578125; 463.38125610352; -0.023559269983196; -0.0015872677075901	
00000182	19.04141426	[23604] -3520.984375; 4311.6186523438; 377.2507019043; -3180.3559570313; 4448.0864257813; 463.32260131836; -0.016979574066348; 0.0047912067085188	
00000183	19.05741692	[23604] -3507.9287109375; 4314.1875; 380.69842529297; -3181.6669921875; 4445.3837890625; 463.26406860352; -0.0078132962734839; 0.0011504861540724	
00000184	19.07341576	[23604] -3494.8461914063; 4316.7827148438; 384.15075683594; -3182.9431152344; 4442.6674804688; 463.20962524414; -0.025890795962066; 0.011853906939428	
00000185	19.08936310	[23604] -3481.7377929688; 4319.38671875; 387.62066650391; -3184.1916503906; 4439.9345703125; 463.12927246094; -0.026780084917933; -0.049816789355567	
00000186	19.10539246	[23604] -3468.6069335938; 4322.0107421875; 391.11340332031; -3185.4018554688; 4437.1845703125; 463.05676269531; -0.014813714964524; 0.022965849677726	
00000187	19.12148094	[23604] -3455.4536132813; 4324.6748046875; 394.61145019531; -3186.5681152344; 4434.416015625; 463.00552368164; -0.0061543128358028; 0.034494809998112	
00000188	19.13741684	[23604] -3442.2744140625; 4327.369140625; 398.10903930664; -3187.6906738281; 4431.6337890625; 462.9514465332; -0.017814727908517; -0.01805861338369	
00000189	19.15352249	[23604] -3429.072265625; 4330.0849609375; 401.62145996094; -3188.7836914063; 4428.8251953125; 462.90017700195; -6.6602560326021e-05; 0.011654071984691	
00000190	19.16943550	[23604] -3415.8425292969; 4332.8403320313; 405.11422729492; -3189.8264160156; 4426.013671875; 462.84588623047; -0.029197266684156; -0.011930585037162	
00000191	19.18539238	[23604] -3402.58203125; 4335.6435546875; 408.56964111328; -3190.8510742188; 4423.1860351563; 462.79275512695; -0.016860065770682; 0.029365388506316	
00000192	19.20147705	[23604] -3389.3054199219; 4338.462890625; 412.0634765625; -3191.8359375; 4420.3471679688; 462.72348022461; -0.011651822396756; -0.029991476435519	
00000193	19.21742249	[23604] -3376.0222167969; 4341.2841796875; 415.64309692383; -3192.7819824219; 4417.4877929688; 462.6526184082; 0.0037123303004591; -0.0094492148112946	
00000194	19.23340225	[23604] -3362.724609375; 4344.12109375; 419.26791381836; -3193.6892089844; 4414.626953125; 462.61004638672; -0.034894768671942; 0.033391317464649	
00000195	19.24937820	[23604] -3349.3999023438; 4346.998046875; 422.86996459961; -3194.5427246094; 4411.7407226563; 462.57168579102; 0.036823160595743; -0.027172972091206	
00000196	19.26538086	[23604] -3336.0498046875; 4349.9233398438; 426.44943237305; -3195.3686523438; 4408.84765625; 462.52197265625; -0.022467560294175; -0.030432330944878	
00000197	19.29237938	[23604] -3322.6772460938; 4352.8720703125; 430.03524780273; -3196.1564941406; 4405.9418945313; 462.47848510742; 0.017974651747429; 0.0034752264304677	
00000198	19.29866028	[23604] -3309.2734375; 4355.8159179688; 433.61776733398; -3196.9094238281; 4403.0327148438; 462.4264831543; -0.014674557059193; -0.034600564827431	
00000199	19.31341362	[23604] -3295.8505859375; 4358.78125; 437.21850585938; -3197.6328125; 4400.1044921875; 462.37219238281; 0.025040624735444; -0.02300087056657	
00000200	19.32938194	[23604] -3282.4096679688; 4361.771484375; 440.83865356445; -3198.3127441406; 4397.1845703125; 462.31848144531; -0.015050960255157; -0.049137985633299	
00000201	19.34538078	[23604] -3268.9291992188; 4364.7602539063; 444.41549682617; -3198.9506835938; 4394.2294921875; 462.28759765625; 0.092063262576826; 0.031704231845275	
00000202	19.36141777	[23604] -3255.4001464844; 4367.7421875; 447.91931152344; -3199.5356445313; 4391.2822265625; 462.25296020508; -0.0090726857106317; 0.020920395233493	
00000203	19.37745476	[23604] -3241.833984375; 4370.7412109375; 451.37188720703; -3200.1059570313; 4388.322265625; 462.21591186523; 0.039312394454932; 0.17911971645369	
00000204	19.39352989	[23604] -3228.2348632813; 4373.7446289063; 454.79916381836; -3200.6218261719; 4385.3588867188; 462.1774597168; 0.10275997038783; 0.42935153605208	
00000205	19.40941429	[23604] -3214.5971679688; 4376.7333984375; 458.19152832031; -3201.1181640625; 4382.3837890625; 462.14227294922; 0.25237485351148; 2.1573941929985	
00000206	19.42563438	[23604] -3200.916015625; 4379.6518554688; 461.57525634766; -3201.5610351563; 4379.4033203125; 462.09707641602; 84.858409495978; -371.4478553287	
00000207	19.44152832	[23604] -3195.3017578125; 4381.095703125; 463.75085449219; -3201.9833984375; 4376.419921875; 462.06298828125; 0.12575932024872; -0.98034378592151	
00000208	19.45746231	[23604] -3189.6252441406; 4383.1352539063; 465.24124145508; -3202.3486328125; 4373.4291992188; 462.04205322266; -0.53904809011516; 0.46357588804643	
00000209	19.47343826	[23604] -3183.69140625; 4385.2075195313; 466.70449829102; -3202.6811523438; 4370.4326171875; 462.01620483398; 0.75963987920521; -0.051053463642394	
00000210	19.48949051	[23604] -3177.8513183594; 4387.1533203125; 468.26034545898; -3202.9753417969; 4367.43359375; 461.98846435547; -0.47603542976964; -0.76890555894465	
00000211	19.50548553	[23604] -3172.2431640625; 4388.935546875; 469.84600830078; -3180.7172851563; 4366.9096679688; 467.28582763672; 17.258994450574; -9.0694811114224	
00000212	19.52153969	[23604] -3166.9077148438; 4390.5966796875; 471.400390625; -3192.9216308594; 4363.025390625; 464.22836303711; 0.85632208285039; 0.51192423444417	
00000213	19.53748703	[23604] -3161.8564453125; 4392.197265625; 472.90115356445; -3192.0407714844; 4360.4340820313; 464.20779418945; 0.33647448750654; -0.92723651073858	
00000214	19.55348396	[23604] -3157.0844726563; 4393.7802734375; 474.33834838867; -3191.0295410156; 4357.9711914063; 464.17303466797; -0.96165428814385; -0.15083376394482	
00000215	19.56942940	[23604] -3152.5715332031; 4395.412109375; 475.7209777832; -3190.0791015625; 4355.5375976563; 464.04364013672; 0.00059944346785934; 0.96209361899223	
00000216	19.58546638	[23604] -3148.3151855469; 4397.0883789063; 477.04605102539; -3189.1950683594; 4353.1416015625; 463.8307800293; 0.94990114953953; -0.08545098961805	
00000217	19.60144234	[23604] -3144.3142089844; 4398.7983398438; 478.31640625; -3188.3850097656; 4350.802734375; 463.5524597168; -0.10160247093282; -0.94243981439541	
00000218	19.61743355	[23604] -3140.5634765625; 4400.5473632813; 479.53924560547; -3187.6989746094; 4348.5180664063; 463.1955871582; -0.94242884950165; 0.050394206084906	
00000219	19.63349724	[23604] -3137.0595703125; 4402.3354492188; 480.72012329102; -3187.0603027344; 4346.3247070313; 462.73422241211; -0.068134042904732; 0.93803520489339	
00000220	19.64947701	[23604] -3133.798828125; 4404.1640625; 481.86343383789; -3186.4655761719; 4344.2124023438; 462.15368652344; 0.90357687065603; 0.25027270485622	
00000221	19.66542053	[23604] -3130.7797851563; 4406.03125; 482.97061157227; -3185.8879394531; 4342.1713867188; 461.48120117188; 0.44455834222515; -0.82218424350771	
00000222	19.68143272	[23604] -3128.0007324219; 4407.9365234375; 484.04327392578; -3185.341796875; 4340.21875; 460.71441650391; -0.69746663665922; -0.61750193195918	
00000223	19.69755936	[23604] -3125.4597167969; 4409.8784179688; 485.08447265625; -3184.8122558594; 4338.328125; 459.86074829102; -0.75796864014745; 0.53508505529074	
00000224	19.71341515	[23604] -3123.1552734375; 4411.85546875; 486.09765625; -3184.2868652344; 4336.5092773438; 458.91201782227; 0.3425905291246; 0.85742696164748	
00000225	19.72943497	[23604] -3121.0842285156; 4413.8676757813; 487.08459472656; -3183.7663574219; 4334.7651367188; 457.88305664063; 0.91272700642788; -0.10469664209183	
00000226	19.74540710	[23604] -3119.244140625; 4415.9150390625; 488.04678344727; -3183.2358398438; 4333.091796875; 456.76617431641; 0.19360914180981; -0.89375941176877	
00000227	19.78493881	[23604] -3117.6276855469; 4417.9990234375; 488.98770141602; -3182.7014160156; 4331.4829101563; 455.5617980957; -0.75282860215391; -0.511061846814	
00000228	19.79120255	[23604] -3116.2268066406; 4420.1220703125; 489.91137695313; -3182.1496582031; 4329.9467773438; 454.27954101563; -0.75854741080842; 0.49016058633863	
00000229	19.79339409	[23604] -3115.033203125; 4422.28515625; 490.82342529297; -3181.576171875; 4328.5043945313; 452.92092895508; 0.1521554700732; 0.87957956741477	
00000230	19.80941010	[23604] -3114.0393066406; 4424.4916992188; 491.72821044922; -3180.9470214844; 4327.1318359375; 451.48284912109; 0.84474954846328; 0.23925077505802	
00000231	19.82538605	[23604] -3113.2368164063; 4426.7446289063; 492.63107299805; -3180.294921875; 4325.8349609375; 449.98751831055; 0.60335613410866; -0.61039922089206	
00000232	19.84144402	[23604] -3112.619140625; 4429.0463867188; 493.53903198242; -3179.5681152344; 4324.5991210938; 448.42404174805; -0.21765113323278; -0.80212193660266	
00000233	19.85742950	[23604] -3112.17578125; 4431.4028320313; 494.45938110352; -3178.8037109375; 4323.4165039063; 446.81774902344; -0.75955191173538; -0.23682988216702	
00000234	19.87352943	[23604] -3111.8896484375; 4433.8212890625; 495.4026184082; -3177.9736328125; 4322.2890625; 445.16763305664; -0.60242798645698; 0.4482577219117	
00000235	19.88958740	[23604] -3111.740234375; 4436.3100585938; 496.37973022461; -3177.0737304688; 4321.2060546875; 443.48416137695; -0.033670348883405; 0.69594938806275	
00000236	19.90550423	[23604] -3111.7045898438; 4438.8774414063; 497.40057373047; -3176.1020507813; 4320.1733398438; 441.76690673828; 0.43471357365639; 0.4605717111972	
00000237	19.92143440	[23604] -3111.7565917969; 4441.529296875; 498.47476196289; -3175.0747070313; 4319.1826171875; 440.03060913086; 0.55814308721158; 0.061752240138584	
00000238	19.93745995	[23604] -3111.8674316406; 4444.2724609375; 499.60919189453; -3173.9606933594; 4318.216796875; 438.26248168945; 0.42876423121539; -0.22182448736499	
00000239	19.95343781	[23604] -3112.0070800781; 4447.1103515625; 500.80752563477; -3172.76953125; 4317.2954101563; 436.48254394531; 0.23720346658887; -0.3218943087772	
00000240	19.96946335	[23604] -3112.1450195313; 4450.044921875; 502.06936645508; -3171.509765625; 4316.3881835938; 434.69989013672; 0.09769192730099; -0.30368836263949	
00000241	19.98551750	[23604] -3112.2512207031; 4453.0786132813; 503.38934326172; -3170.1608886719; 4315.501953125; 432.91735839844; 0.030230690085478; -0.24796236107763	
00000242	20.00146866	[23604] -3112.3017578125; 4456.212890625; 504.75680541992; -3168.7509765625; 4314.6274414063; 431.142578125; 0.014853370872894; -0.20263550056269	
00000243	20.02143288	[23604] -3112.2783203125; 4459.4487304688; 506.1575012207; -3167.2651367188; 4313.76171875; 429.37164306641; 0.019356451000533; -0.18523791163058	
00000244	20.03354645	[23604] -3112.1716308594; 4462.7890625; 507.57632446289; -3165.7141113281; 4312.8950195313; 427.62585449219; 0.018496114162087; -0.19427565682926	
00000245	20.04941750	[23604] -3111.9812011719; 4466.2368164063; 508.99893188477; -3164.0830078125; 4312.0239257813; 425.8974609375; 0.0035479961602414; -0.21802063076969	
00000246	20.06554604	[23604] -3111.7150878906; 4469.7963867188; 510.41137695313; -3162.4038085938; 4311.1547851563; 424.19738769531; -0.02500611491564; -0.24232094574609	
00000247	20.08155823	[23604] -3111.3857421875; 4473.4721679688; 511.80236816406; -3160.6486816406; 4310.2626953125; 422.52462768555; -0.066131928892985; -0.25747361594119	
00000248	20.09761047	[23604] -3111.0100097656; 4477.2670898438; 513.16546630859; -3158.8552246094; 4309.3618164063; 420.89031982422; -0.11408022612844; -0.25939738090314	
00000249	20.11353874	[23604] -3110.6071777344; 4481.18359375; 514.49896240234; -3156.9887695313; 4308.4453125; 419.29095458984; -0.15814454158136; -0.25042472272914	
00000250	20.12950897	[23604] -3110.1977539063; 4485.2221679688; 515.80432128906; -3155.0915527344; 4307.5; 417.72476196289; -0.19185676218714; -0.23551860737759	
00000251	20.14549255	[23604] -3109.7985839844; 4489.3823242188; 517.08489990234; -3153.1389160156; 4306.5361328125; 416.21557617188; -0.21442866108267; -0.21820293165238	
00000252	20.16159058	[23604] -3109.4213867188; 4493.6616210938; 518.34594726563; -3151.1455078125; 4305.5478515625; 414.73611450195; -0.22680271262595; -0.20222766039828	
00000253	20.17754364	[23604] -3109.0727539063; 4498.0581054688; 519.59326171875; -3149.1232910156; 4304.5249023438; 413.31112670898; -0.23083803913508; -0.19100126924089	
00000254	20.19359589	[23604] -3108.7546386719; 4502.5693359375; 520.83209228516; -3147.0563964844; 4303.4760742188; 411.93267822266; -0.22924784154506; -0.18624141244229	
00000255	20.20951843	[23604] -3108.46484375; 4507.1938476563; 522.06512451172; -3144.9660644531; 4302.388671875; 410.59906005859; -0.22441634841899; -0.1881053078919	
00000256	20.22549057	[23604] -3108.19921875; 4511.9296875; 523.29205322266; -3142.8488769531; 4301.2729492188; 409.31848144531; -0.21781579245471; -0.19579763044831	
00000257	20.24147987	[23604] -3107.9519042969; 4516.7768554688; 524.50988769531; -3140.7062988281; 4300.1181640625; 408.08782958984; -0.21127426682726; -0.20691767977753	
00000258	20.25746155	[23604] -3107.7175292969; 4521.734375; 525.71331787109; -3138.5515136719; 4298.9291992188; 406.91101074219; -0.20623078762345; -0.21894687712126	
00000259	20.30116081	[23604] -3107.4929199219; 4526.8032226563; 526.89605712891; -3136.3666992188; 4297.6943359375; 405.78662109375; -0.20297693960179; -0.23031160257429	
00000260	20.30741501	[23604] -3107.2775878906; 4531.982421875; 528.05163574219; -3134.1801757813; 4296.4326171875; 404.70959472656; -0.20134268307797; -0.24039698100577	
00000261	20.30871391	[23604] -3107.0727539063; 4537.271484375; 529.17425537109; -3131.9851074219; 4295.1318359375; 403.69522094727; -0.20048777732908; -0.24955374817803	
00000262	20.32152557	[23604] -3106.8806152344; 4542.6704101563; 530.25872802734; -3129.7697753906; 4293.783203125; 402.73156738281; -0.19996288946116; -0.25854540861102	
00000263	20.33759117	[23604] -3106.7038574219; 4548.177734375; 531.30004882813; -3127.5656738281; 4292.4033203125; 401.81530761719; -0.19980486055491; -0.26805715282019	
00000264	20.35345459	[23604] -3106.5441894531; 4553.79296875; 532.29260253906; -3125.3452148438; 4290.9838867188; 400.95391845703; -0.19991349150561; -0.27870613150215	
00000265	20.36943436	[23604] -3106.4028320313; 4559.5146484375; 533.22979736328; -3123.1323242188; 4289.5234375; 400.15530395508; -0.2004020635504; -0.29087992356153	
00000266	20.38546562	[23604] -3106.2802734375; 4565.341796875; 534.10321044922; -3120.912109375; 4288.0317382813; 399.39724731445; -0.2013224375945; -0.30497154706604	
00000267	20.42481804	[23604] -3106.1762695313; 4571.2734375; 534.90289306641; -3118.7104492188; 4286.4965820313; 398.70123291016; -0.20277515691818; -0.3210635813573	
